lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
102.15073 38.43017 4.28903 1.77992 -0.37303 0.69987 0.64530 0.61615 0 0 0 g057
101.74375 38.30148 4.31003 1.57017 0.34675 0.76346 0.68759 1.01796 0 0 0 g058
102.10815 38.28039 4.06163 1.01727 -0.72181 0.79237 0.63897 2.00700 0 0 0 g060
102.64449 37.78128 4.71812 1.33761 0.40923 0.73184 0.62959 0.58091 0 0 0 g063
102.31693 37.95810 4.70712 1.40929 0.02841 0.66295 0.63516 0.77570 0 0 0 g064
102.97879 37.14817 7.97904 1.69796 0.51508 0.76579 0.60977 0.78229 0 0 0 g073
104.15710 35.88270 8.12059 0.76254 -0.35579 0.93186 0.71412 2.00612 0 0 0 g104
102.78734 35.87509 9.02530 2.13018 1.07487 1.03078 0.68555 1.40484 0 0 0 g105
102.81244 35.26256 8.73414 1.98255 -0.12629 1.08126 0.64337 1.21633 0 0 0 g113
102.31826 38.70475 3.21530 0.70857 0.57511 0.71186 0.62448 0.40788 0 0 0 g134
101.14188 38.92854 3.01716 1.45258 -0.13790 0.82817 0.67243 1.31484 0 0 0 g141
105.37900 35.14100 6.28187 -2.09501 1.00000 1.07060 0.99091 0.20000 0 0 0 g029
12.57781 43.35012 0.15422 2.43848 -0.10205 0.76936 0.66329 1.24845 0 0 0 gub2
101.61293 34.71632 10.33687 3.57761 0.72302 1.01265 0.63831 0.89686 0 0 0 j001
115.89248 39.60861 3.53340 -1.18564 2.28905 0.84723 0.78725 0.89671 0 0 0 bjfs
78.01347 30.32905 4.63705 33.14043 1.63568 0.87777 1.33287 1.43707 0 0 0 wih2
81.20069 29.47417 3.88395 27.01489 3.31698 1.71776 0.75544 2.05537 0 0 0 byna
74.75109 42.99850 -1.25585 0.87596 0.30825 0.62429 0.21960 0.71979 0 0 0 chum
69.29500 41.32792 -1.89663 0.92959 0.07631 0.92296 0.57211 0.33630 0 0 0 tash
88.56910 27.36548 10.92430 30.50035 -4.44524 1.56692 1.89035 1.52000 0 0 0 gbsk
85.27888 27.80068 8.16959 34.37161 1.57181 0.47145 0.71416 0.89776 0 0 0 kkn4
