lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
82.97673 41.72323 2.47788 11.19651 -1.55229 1.00136 1.05542 0.68881 0 0 0 xjkc
83.25702 43.39782 1.30523 7.92338 0.87302 0.84793 0.63724 0.92409 0 0 0 xjxy
85.53045 38.11869 -0.39530 10.45257 -0.56237 0.54543 0.54805 0.86469 0 0 0 xjqm
82.87549 46.82374 0.04492 2.35816 0.62698 0.69394 0.65811 1.02453 0 0 0 xjtc
22.52047 40.27019 0.77423 -8.00973 -1.24908 0.88110 0.90476 1.49959 0 0 0 kate
25.38094 37.09840 -17.94971 -26.23344 -0.66032 1.19137 1.06422 1.28403 0 0 0 naxo
35.03627 30.03823 -2.00742 8.68338 0.61821 0.80724 0.85765 0.69527 0 0 0 nrif
5.24531 50.68988 0.09024 -0.32688 0.37465 0.93358 0.86733 1.78222 0 0 0 ware
3.39967 50.93371 -0.34839 -0.07140 -0.66010 0.85800 0.83814 0.87284 0 0 0 dent
6.76354 50.67413 -0.29208 0.36750 -0.99340 0.83435 0.83585 1.02936 0 0 0 eusk
8.72994 50.21977 -0.22498 0.00439 -0.26465 0.86191 0.84683 0.97055 0 0 0 klop
1.97305 42.47813 0.03648 -0.03479 -0.02148 0.85049 0.85571 0.82315 0 0 0 lliv
22.29762 48.63197 -0.36002 -0.28978 0.27595 0.84769 0.84858 0.87652 0 0 0 uzhl
4.28898 46.95384 0.12311 -0.16126 -0.72723 0.97141 0.96696 1.01786 0 0 0 autn
18.35319 49.68480 -0.35118 0.16186 0.59774 0.87370 0.86161 0.82032 0 0 0 cfrm
9.09562 45.80216 -0.11768 0.36094 0.21838 0.96167 0.98186 0.88405 0 0 0 como
28.84352 47.03037 -1.22835 -0.02654 0.33664 0.80522 0.95549 1.29748 0 0 0 igeo
14.28306 48.30978 -0.00748 0.08299 0.51228 0.90718 0.90043 1.00718 0 0 0 linz
2.58731 48.84106 -0.01320 -0.06334 -0.21316 0.91280 0.90488 0.93750 0 0 0 mlvl
7.06108 45.76977 -0.42405 -0.48010 1.34860 0.97343 0.96868 1.02967 0 0 0 mrge
11.04210 45.89351 -0.22101 0.96112 0.93120 0.92861 0.96478 1.14992 0 0 0 rove
12.97355 46.55722 0.05233 0.87123 1.33638 0.88286 0.89078 0.87400 0 0 0 zouf
19.20596 49.68669 -0.61280 0.54644 0.10724 0.95350 1.05554 0.96911 0 0 0 zywi
86.71246 27.81338 8.76335 26.44904 3.13827 1.10903 1.68304 2.69172 0 0 0 sybc
22.83806 37.24433 -17.96081 -27.48030 0.04126 0.94314 1.13914 1.32189 0 0 0 004a
24.91680 41.14021 -0.07897 -2.63391 0.07721 0.86304 0.98090 1.35187 0 0 0 duth
22.93094 37.94157 -16.43808 -26.26433 0.39891 0.84536 0.89669 1.07507 0 0 0 kori
22.04582 38.20945 -14.52508 -25.10001 -0.32162 0.90082 1.35583 2.62685 0 0 0 koun
22.20102 38.52899 -12.22657 -13.92001 0.31293 0.86650 1.01646 1.29430 0 0 0 lido
23.15539 37.26739 -17.78164 -27.09980 -0.51623 0.93715 0.97004 1.11722 0 0 0 spet
27.39365 36.38043 -12.49659 -29.88005 -0.81752 0.84279 0.91754 1.23814 0 0 0 tilo
20.58865 38.17683 -6.74992 -10.01764 -0.69810 0.79245 1.03721 1.56267 0 0 0 vlsm
19.28153 47.78960 0.28028 0.03779 -0.11638 0.83645 0.83727 0.82702 0 0 0 penc
8.76261 41.92744 -0.12543 0.09387 0.37643 0.90556 0.89976 0.88592 0 0 0 ajac
11.38609 47.31291 0.32119 0.92319 1.49307 1.09998 1.11157 1.28594 0 0 0 hfl2
0.15527 48.01864 0.01795 0.14309 -0.00998 1.10147 1.07155 1.14592 0 0 0 man2
12.20304 46.13708 -0.14217 1.07854 0.97705 0.98987 1.05818 1.02395 0 0 0 bl01
11.32785 44.48817 0.77560 2.89304 0.25672 1.24474 1.46622 1.51606 0 0 0 bolo
