lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
23.42800 40.78900 23.46833 8.77601 0.75103 0.76861 0 soxo
24.62700 40.59300 22.59150 10.67090 0.87523 0.56407 0 thas
20.24900 39.14100 23.31817 17.23919 0.77676 0.72811 0 apax
19.42900 39.86500 20.67883 16.13372 0.75062 0.78027 0 othf
14.91900 38.10000 21.45933 20.04182 1.22501 2.41123 0 foss
15.55333 38.24250 23.42300 19.10516 0.53564 0.88077 0 mm04
15.48800 38.07800 23.35383 19.21134 0.84641 0.69031 0 spla
96.32907 24.17743 27.57396 -3.69847 1.66156 0.90582 0 kath
96.04312 23.92917 28.73884 11.57173 1.76522 0.81241 0 pein
93.89674 21.38290 31.96061 22.31299 1.48991 1.49813 0 mind
35.98715 32.49270 22.33133 24.65799 1.01392 1.61856 0 just
23.06800 42.72341 24.16734 11.97218 0.80591 0.74543 0 bank
22.71820 42.67567 23.57220 10.30285 0.74955 1.33462 0 dsec
23.92880 42.42698 23.48524 12.22408 0.64820 0.62938 0 muho
24.05520 42.29112 24.04438 11.18178 0.95079 0.77489 0 vetr
38.21487 38.45618 12.27166 21.65430 1.66682 0.74322 0 mlt1
117.09400 39.41100 28.92441 -10.89893 1.08415 0.99203 0 a109
119.89400 31.73800 32.22691 -11.16649 0.93213 0.89407 0 b012
115.96200 36.94300 31.60177 -10.78736 0.79547 0.72312 0 c020
108.94000 41.94800 30.36741 -9.40314 0.46453 0.36919 0 d308
108.68100 41.23100 29.24912 -9.28576 0.45824 0.43915 0 d311
109.53300 40.93200 30.35162 -9.42638 0.40011 0.48860 0 d313
109.72400 40.46400 30.95510 -8.63891 0.42615 0.45495 0 d314
108.84800 38.49800 31.82164 -9.29631 0.44506 0.39851 0 d370
108.57800 34.55600 34.03536 -9.68690 0.37294 0.30834 0 d382
107.76100 41.28900 30.64176 -9.19327 0.38934 0.41022 0 db01
23.76160 42.14140 24.05883 11.16795 0.96700 0.65990 0 belm
13.12200 43.34800 22.59417 18.18036 0.55983 0.38410 0 cold
25.24295 45.41083 21.95517 12.77401 1.00870 0.60587 0 fun3
75.32500 34.29200 28.48595 27.00245 0.96684 1.17503 0 son1
75.27183 34.10000 31.00634 29.14134 1.12574 1.21022 0 aruu
75.03283 33.59583 28.34097 29.67415 2.61508 1.09063 0 maal
74.97400 34.35300 27.66324 26.67602 0.86594 1.40303 0 nara
74.83700 34.12900 27.88610 27.48510 0.21731 1.32039 0 conv
74.48400 34.09500 27.59020 30.23359 0.57662 1.12606 0 mulg
91.23710 25.00042 39.62110 30.67455 0.85764 2.62352 0 jaml
37.57418 36.90121 18.52531 23.63769 0.85289 1.06837 0 gaz1
35.71782 31.09467 23.82000 22.83103 1.01566 0.77165 0 muta
