lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
35.48660 32.10230 23.37150 21.70900 0.27059 0.26073 0 msua
35.38690 32.10230 22.91150 20.68400 0.25107 0.29979 0 gtit
35.03940 32.11410 22.93600 19.56800 0.24111 0.25209 0 elkn
34.80390 32.14080 23.07100 19.40250 0.30821 0.25338 0 glil
35.42090 32.16810 23.17150 20.80400 0.22951 0.22826 0 mcra
35.52130 32.16850 23.18150 21.79450 0.31019 0.40908 0 armn
34.98000 32.20690 22.19100 19.73800 0.59347 0.32489 0 eyal
35.15880 32.21660 22.69100 20.12350 0.37540 0.60829 0 kdum
35.32760 32.24260 22.76650 20.77400 0.29813 0.25835 0 cbir
35.45170 32.24670 22.89650 20.83400 0.31832 0.23948 0 bkot
34.84120 32.25980 22.84100 19.41750 0.33612 0.31006 0 udim
35.51120 32.28385 22.93150 21.59900 0.31763 0.22208 0 msai
35.02010 32.34870 22.56600 19.45800 0.31102 0.39324 0 bahn
35.52340 32.35010 22.45650 22.10400 0.30461 0.26921 0 sdla
35.41990 32.42580 22.50600 20.87900 0.24344 0.23513 0 avnr
35.02920 32.46960 22.50050 19.85800 0.23292 0.33566 0 brka
35.15630 32.50440 22.69600 20.04350 0.30500 0.28100 0 mami
35.39650 32.50750 22.38100 20.31900 0.26508 0.29447 0 lpdm
34.91440 32.55000 22.14050 19.33300 0.38031 0.23067 0 mgan
35.39350 32.56550 22.54600 20.69900 0.24498 0.23165 0 enrd
35.52650 32.57590 22.40100 21.05400 0.26609 0.22793 0 cvdn
35.16190 32.58370 22.54550 20.72850 0.28589 0.25284 0 mdoz
34.96640 32.59250 22.56550 19.64800 0.26325 0.24835 0 sfia
